1,0.339
2,0.287
3,0.269
4,0.262
5,0.256
6,0.253
7,0.250
8,0.248
9,0.247
10,0.245
11,0.243
12,0.242
13,0.241
14,0.240
15,0.238
16,0.238
17,0.236
18,0.235
19,0.234
20,0.233
21,0.231
22,0.231
23,0.230
24,0.229
25,0.228
26,0.227
27,0.226
28,0.226
29,0.225
30,0.224
31,0.224
32,0.224
33,0.223
34,0.222
35,0.222
36,0.222
37,0.221
38,0.221
39,0.221
40,0.220
41,0.219
42,0.219
43,0.218
44,0.218
45,0.217
46,0.216
47,0.216
48,0.215
49,0.215
50,0.214
51,0.214
52,0.214
53,0.214
54,0.213
55,0.213
56,0.212
57,0.211
58,0.211
59,0.211
60,0.210
61,0.210
62,0.209
63,0.209
64,0.209
65,0.208
66,0.208
67,0.207
68,0.207
69,0.207
70,0.206
71,0.206
72,0.206
73,0.205
74,0.205
75,0.205
76,0.204
77,0.204
78,0.203
79,0.203
80,0.203
81,0.202
82,0.202
83,0.202
84,0.201
85,0.201
86,0.201
87,0.201
88,0.200
89,0.200
90,0.200
91,0.199
92,0.199
93,0.199
94,0.199
95,0.198
96,0.198
97,0.198
98,0.197
99,0.197
100,0.197
101,0.196
102,0.196
103,0.196
104,0.195
105,0.195
106,0.195
107,0.195
108,0.194
109,0.194
110,0.194
111,0.193
112,0.193
113,0.193
114,0.193
115,0.192
116,0.192
117,0.192
118,0.192
119,0.191
120,0.191
121,0.191
122,0.191
123,0.191
124,0.190
125,0.190
126,0.190
127,0.190
128,0.189
129,0.189
130,0.189
131,0.189
132,0.188
133,0.188
134,0.188
135,0.188
136,0.187
137,0.187
138,0.187
139,0.187
140,0.186
141,0.186
142,0.186
143,0.186
144,0.186
145,0.185
146,0.185
147,0.185
148,0.185
149,0.185
150,0.184
151,0.184
152,0.184
153,0.184
154,0.184
155,0.183
156,0.183
157,0.183
158,0.183
159,0.182
160,0.182
161,0.182
162,0.182
163,0.182
164,0.181
165,0.181
166,0.181
167,0.181
168,0.181
169,0.180
170,0.180
171,0.180
172,0.180
173,0.180
174,0.179
175,0.179
176,0.179
177,0.179
178,0.179
179,0.179
180,0.179
181,0.178
182,0.178
183,0.178
184,0.178
185,0.178
186,0.178
187,0.177
188,0.177
189,0.177
190,0.177
191,0.177
192,0.176
193,0.176
194,0.176
195,0.176
196,0.176
197,0.175
198,0.175
199,0.175
200,0.175
201,0.175
202,0.175
203,0.174
204,0.174
205,0.174
206,0.174
207,0.174
208,0.174
209,0.173
210,0.173
211,0.173
212,0.173
213,0.173
214,0.173
215,0.173
216,0.172
217,0.172
218,0.172
219,0.172
220,0.172
221,0.172
222,0.172
223,0.171
224,0.171
225,0.171
226,0.171
227,0.171
228,0.171
229,0.171
230,0.170
231,0.170
232,0.170
233,0.170
234,0.170
235,0.170
236,0.170
237,0.169
238,0.169
239,0.169
240,0.169
241,0.169
242,0.169
243,0.169
244,0.169
245,0.168
246,0.168
247,0.168
248,0.168
249,0.168
250,0.168
251,0.168
252,0.167
253,0.167
254,0.167
255,0.167
256,0.167
257,0.167
258,0.167
259,0.167
260,0.166
261,0.166
262,0.166
263,0.166
264,0.166
265,0.166
266,0.166
267,0.165
268,0.165
269,0.165
270,0.165
271,0.165
272,0.165
273,0.165
274,0.165
275,0.164
276,0.164
277,0.164
278,0.164
279,0.164
280,0.164
281,0.164
282,0.164
283,0.164
284,0.163
285,0.163
286,0.163
287,0.163
288,0.163
289,0.163
290,0.163
291,0.163
292,0.163
293,0.162
294,0.162
295,0.162
296,0.162
297,0.162
298,0.162
299,0.162
300,0.162
301,0.161
302,0.161
303,0.161
304,0.161
305,0.161
306,0.161
307,0.161
308,0.161
309,0.161
310,0.161
311,0.160
312,0.160
313,0.160
314,0.160
315,0.160
316,0.160
317,0.160
318,0.160
319,0.160
320,0.159
321,0.159
322,0.159
323,0.159
324,0.159
325,0.159
326,0.159
327,0.159
328,0.159
329,0.159
330,0.158
331,0.158
332,0.158
333,0.158
334,0.158
335,0.158
336,0.158
337,0.158
338,0.158
339,0.158
340,0.157
341,0.157
342,0.157
343,0.157
344,0.157
345,0.157
346,0.157
347,0.157
348,0.157
349,0.157
350,0.157
351,0.156
352,0.156
353,0.156
354,0.156
355,0.156
356,0.156
357,0.156
358,0.156
359,0.156
360,0.156
361,0.156
362,0.155
363,0.155
364,0.155
365,0.155
366,0.155
367,0.155
368,0.155
369,0.155
370,0.155
371,0.155
372,0.155
373,0.154
374,0.154
375,0.154
376,0.154
377,0.154
378,0.154
379,0.154
380,0.154
381,0.154
382,0.154
383,0.154
384,0.154
385,0.153
386,0.153
387,0.153
388,0.153
389,0.153
390,0.153
391,0.153
392,0.153
393,0.153
394,0.153
395,0.153
396,0.153
397,0.152
398,0.152
399,0.152
400,0.152
401,0.152
402,0.152
403,0.152
404,0.152
405,0.152
406,0.152
407,0.152
408,0.152
409,0.151
410,0.151
411,0.151
412,0.151
413,0.151
414,0.151
415,0.151
416,0.151
417,0.151
418,0.151
419,0.151
420,0.151
421,0.150
422,0.150
423,0.150
424,0.150
425,0.150
426,0.150
427,0.150
428,0.150
429,0.150
430,0.150
