1081,6,1,,,,,,
Number,Filename,PLD,LCD,Density,ASA_m2_cm3,AV_VF,Kr_heat,Kr_M
145,DIKJUD_clean,4.27188,5.51513,1.06812,1036.17,0.5198,-19.09062762,3.93537366
146,DITTEH_clean,5.15214,5.93254,1.0803,2344.41,0.6392,-15.46667113,6.99618831
147,DIVGIA_clean,3.98335,5.63742,1.20442,696.106,0.5032,-18.70980028,3.36895779
148,DOCKOW_clean,5.14701,6.92307,1.38513,740.657,0.4578,-15.84720508,2.24880868
149,DODMIT_clean,4.52059,7.01246,1.55856,1353.3,0.5366,-17.18012555,3.919507
150,DOKDEN_clean,13.44364,15.14217,0.712137,1836.8,0.7026,-14.45353612,10.90823912
151,DOLXOR02_clean,5.37244,6.63462,1.07895,2591.9,0.7454,-8.47555854,6.8212463
152,DONKIC_clean,4.41641,6.48379,1.03451,1661.2,0.5846,-15.66649003,6.88445988
153,DONNEA_clean,5.56044,5.83858,1.23493,1480.59,0.573,-17.42918508,4.82411538
154,DOPHUN_clean,5.61514,12.13355,0.984545,1406.36,0.6676,-12.58837762,9.61462581
155,DOTSOV31_clean,6.69884,13.25143,0.88841,2077.09,0.7196,-16.32738394,11.33902964
156,DOYBEA_clean,5.37899,5.83429,1.0599,1634.79,0.5844,-18.16580379,5.49342409
157,DUFGOB_clean,7.81761,8.44616,1.12069,1457.55,0.5722,-11.99637919,6.81466355
158,DUFKAS_clean,11.31425,18.33861,0.529585,1559.27,0.811,-9.747563404,2.04E+01
159,DUNXUH15_clean,3.92518,5.0496,1.21011,1811.64,0.6042,-18.34165411,6.79710425
160,DUQYEU01_clean,4.34562,4.86217,1.66926,2251.32,0.6184,-14.21880877,5.67332695
161,EBAMOL_clean,4.28414,7.95861,1.05221,1072.83,0.6064,-16.61263318,6.41587046
162,EBEXAM_clean,6.78821,7.13111,1.50724,1561.7,0.5636,-14.48744616,5.12714294
163,EBEXEQ_clean,6.70514,7.05454,1.61812,1500.38,0.5486,-15.24289404,4.56749397
164,EBIZUN_clean,8.07829,10.22426,0.790487,2342.19,0.7238,-12.769796,15.49011606
165,EBOCOQ_clean,5.38954,5.90692,0.987787,1345.25,0.583,-16.89898446,5.30604829
166,ECAHOH_clean,4.98271,6.87089,1.21823,856.833,0.4828,-16.52664648,3.3329769
167,ECEDEY_clean,4.6444,6.39219,1.02837,1438.77,0.541,-15.68847286,5.5978317
168,ECIWOC_clean,4.785,5.05411,1.40153,572.024,0.4148,-22.12126321,2.21819123
169,ECUDOX_clean,6.14054,6.82408,2.34011,1768.65,0.6164,-14.46672357,2.80776643
170,ECUGEQ_clean,4.07384,6.02953,2.29908,1875.55,0.6102,-13.62579187,3.04322971
171,EDECOG_clean,4.65211,6.30911,1.66761,3310.63,0.756,-8.203363699,8.22E+00
172,EDIKIL_clean,3.98785,4.99635,1.3412,2179.84,0.601,-14.41953008,6.80643119
173,EFOSUO_clean,4.44144,5.23309,2.23497,2650.04,0.6472,-11.07742603,4.61878199
174,EFOTAV_clean,4.50362,5.43531,2.18747,2824.93,0.6522,-10.83701205,4.72366923
175,EFOTEZ_clean,4.39448,5.06643,2.67676,2557.25,0.6308,-10.40991499,3.63588496
176,EFOTID_clean,4.13348,5.17106,3.01069,2149.74,0.6124,-11.06660707,3.00171818
177,EJIBUW_clean,5.8783,7.59726,1.22707,869.919,0.5098,-15.03820218,3.7138307
178,EJOGOZ_clean,7.67789,8.55826,1.08841,1258.27,0.553,-13.17250986,4.61080009
179,EKOPOK_clean,7.30447,7.61675,1.24495,1308.01,0.569,-18.13480231,5.30530796
180,ELELEN_clean,4.1882,7.0748,0.915782,1244.35,0.592,-15.02459441,5.57183006
181,ELOGUJ_clean,3.95274,5.2439,3.13806,963.536,0.4846,-16.95752342,1.43549806
182,ELUZES_clean,4.20879,5.83115,1.7311,2004.82,0.6554,-10.53769969,4.40161064
183,EMAMOW_clean,5.81943,6.67757,1.11834,959.829,0.5032,-14.32773647,3.48608797
184,EMAMUC_clean,5.03009,5.84513,1.22272,803.232,0.473,-14.73983686,2.59731678
185,ENOSAD_clean,5.07062,5.57968,1.63787,1052.89,0.4624,-16.88568821,2.5203281
186,EQERAU_clean,5.10134,8.66462,0.830188,1832.92,0.646,-14.50895872,11.29705719
187,EQUBIC_clean,4.02529,4.62524,2.01313,877.337,0.4672,-19.32818491,2.56956732
188,EQUBOI_clean,4.11847,4.70314,1.94101,957.405,0.4856,-18.92795261,2.62554817
189,ERAHOV_clean,7.46409,8.72809,0.942162,2285.98,0.718,-9.954826419,14.31717956
190,ERIGER_clean,4.52945,7.45113,1.32558,1000.06,0.5014,-16.48628228,3.58601068
191,ESEDAJ_clean,4.31016,4.69413,1.23871,988.004,0.5038,-22.28113981,4.27818833
192,ESIFIX_clean,4.80503,8.56333,1.42554,1466.81,0.5898,-15.88897629,4.59579272
193,ETECOX_clean,8.91862,10.32812,1.07802,2014.96,0.7346,-11.20734065,11.80124113
194,ETEKEU_clean,5.18388,6.74215,1.16256,2288.23,0.6442,-14.07621884,7.46206492
195,ETEXEI01_clean,4.79897,5.81183,1.51395,1510.72,0.6306,-16.79104248,3.92484094
196,ETUWEW_clean,4.37104,4.93842,1.56386,2303.31,0.6098,-13.84984461,6.07528094
197,ETUWIA_clean,4.31374,4.84869,1.3172,2256.73,0.6028,-14.79467751,7.26720704
198,EVUQOC_clean,3.92262,5.3745,1.5074,1102.05,0.4832,-18.90435798,2.93206842
199,EXOFIH_clean,4.25139,4.43208,1.35435,1660.17,0.5858,-19.93828844,5.88799547
200,EXUHUC_clean,4.0898,6.22107,1.22274,852.187,0.5232,-16.41345417,1.50602112
201,EYOJOT_clean,4.41339,6.69512,0.85516,2181.74,0.6858,-16.01946314,9.73246794
202,EYULOA_clean,3.99192,4.93073,1.26506,819.807,0.5008,-20.59170661,3.04229702
203,EZEQEH_clean,4.37059,4.87284,1.23337,902.039,0.4534,-20.5233204,3.18360246
204,EZEQOR_clean,4.90134,5.6482,1.14412,1130.85,0.4858,-18.81365237,3.84810614
205,EZITUE_clean,4.58908,5.18743,1.41786,514.897,0.4536,-20.37072767,1.62216503
206,EZUCIM_clean,4.42324,5.27092,1.00292,1781.29,0.602,-18.01727299,6.88047978
207,EZULAO_clean,4.42786,5.09593,1.44576,1054.74,0.5038,-18.52583403,3.21312912
208,FAFDEX_clean,4.0465,4.84612,1.4121,763.799,0.426,-19.426848,3.21863104
209,FAFMAC_clean,5.39086,6.81612,1.26269,1165.02,0.5508,-14.0045797,3.58518389
210,FAGMAE_clean,4.37557,5.46748,1.06062,1170.19,0.5442,-16.34781974,4.23457058
211,FAJYAS_clean,6.70705,8.56248,0.843378,1917.39,0.6388,-13.00261359,10.89466223
212,FALDAA_clean,5.33991,6.52279,1.08899,1435.02,0.579,-16.36366597,5.15402284
213,FALTUK_clean,6.65272,14.44089,0.666176,2289.43,0.7562,-13.03516114,16.3972059
214,FANQER_clean,4.0339,5.21362,1.50842,1029.25,0.5204,-12.83772627,3.04543259
215,FANWOI_clean,8.59361,9.82333,0.99576,1281.64,0.592,-15.20344548,5.61363274
216,FAQLIV_clean,6.9896,7.11741,1.13429,1598.28,0.5906,-15.46500369,8.36639646
217,FASHAK_clean,4.91896,5.67537,1.31877,1672.64,0.5816,-14.3393476,4.93999373
218,FASHOX_clean,4.39914,5.79545,3.73156,1762.91,0.572,-14.52431631,2.12803994
219,FATKIV_clean,10.48506,14.84172,0.799535,924.965,0.6364,-17.37829556,5.7017154
220,FATLUJ_clean,4.28978,5.42171,1.20951,1168.02,0.5226,-16.66072145,3.35845798
221,FAVGAN_clean,4.50196,5.57142,1.52705,956.016,0.4838,-15.66550897,2.69091847
222,FAVHIW_clean,4.37848,4.93663,1.68898,774.259,0.459,-17.69430891,2.0225292
223,FAZFET_clean,4.4573,6.57316,1.65256,1476.29,0.5356,-15.58539405,3.76298516
224,FAZPED_clean,5.99081,7.63868,1.64589,749.747,0.4048,-16.24406975,2.19037959
225,FAZZEM_clean,4.41081,5.74693,2.16525,873.054,0.4638,-13.80115271,2.14306099
226,FEDBEX_clean,5.03901,5.54956,1.56747,1415.29,0.5562,-14.02229118,3.46154601
227,FENROG_clean,4.56613,5.38209,1.67781,1972.59,0.6206,-13.36986766,3.83786712
228,FESBIQ_clean,4.03787,6.51581,1.05137,1647.39,0.5376,-17.14931779,6.42217466
229,FEWQOP_clean,5.19712,5.35536,2.28568,1163.85,0.467,-17.02538132,2.37641189
230,FEXCES_clean,5.48137,6.14892,1.01825,1528.57,0.5802,-16.94792373,5.71221333
231,FIFMOY_clean,4.42587,4.8407,1.29544,593.069,0.468,-21.06408822,3.53241244
232,FIFNUE_clean,3.95118,4.8017,1.02025,1565.01,0.5802,-15.43985915,8.49169708
233,FIHRIZ_clean,5.92513,6.70189,1.0601,1583.25,0.594,-16.02848145,5.60001862
234,FIJCUX01_clean,6.13056,7.34002,1.22326,1581.46,0.608,-15.12424477,6.40178209
235,FIJFUA_clean,4.46794,6.58892,1.28412,1352.77,0.5288,-16.0042846,4.42335039
236,FIMZAE_clean,5.24839,8.7496,1.17241,1659.79,0.6,-14.83539748,5.70856112
237,FINQOK_clean,4.60012,8.7337,1.3997,1628.14,0.614,-11.83487293,5.54991622
238,FIVYEP01_clean,4.73568,5.69673,2.0333,1245.18,0.4572,-15.15743973,2.34179472
239,FOCYUT_clean,4.14487,4.56886,1.45757,650.133,0.4262,-21.7960232,2.72357971
240,FOCZAA_clean,4.4492,4.86095,1.39709,775.702,0.452,-21.07144503,2.83646057
241,FOHCIP_clean,4.14038,4.96285,1.87592,1245.59,0.5966,-17.02072491,3.53092622
242,FOJKIA_clean,4.1527,5.14315,1.07093,1386.95,0.5272,-19.46172252,6.21051864
243,FOKYEL_clean,8.56106,8.8968,1.19075,983.087,0.581,-17.81915612,5.46504342
244,FONKEA_clean,3.93383,4.68396,1.69201,643.159,0.4636,-20.13973681,1.98447135
245,FORQAF_clean,4.33657,9.35233,1.04043,2153.98,0.6962,-10.65414074,10.26313593
246,FORTIR_clean,6.87207,7.46367,0.921652,1895.01,0.6264,-14.76346773,7.78221176
247,FORTUD_clean,10.38181,17.46562,0.786041,1513.55,0.691,-14.01598499,8.9022116
248,FOTNIN_clean,29.92948,33.62157,0.240324,765.124,0.9206,-9.4630112,2.92E+01
249,FOXNIQ_clean,4.34787,5.68172,1.93205,592.227,0.4372,-17.03107954,1.58343667
250,FUHMOM_clean,4.01054,5.53443,1.19557,1378.79,0.5554,-18.69373424,5.10742993
251,FUHNED_clean,4.12203,6.48528,1.3617,1522.72,0.5858,-17.56043451,5.0571181
252,FUNBAS_clean,4.59254,6.30412,1.11042,1258.26,0.5296,-18.42293005,4.26750347
253,FUQJUX_clean,8.47633,12.69722,0.718278,2115.98,0.7464,-9.736586625,1.99E+01
254,FURSES_clean,4.08548,5.13622,1.59979,1236.67,0.4932,-17.86055934,2.96428615
255,FUSGOR_clean,4.14656,5.22313,1.4906,1212.59,0.5048,-17.32517463,3.33438924
256,FUSMEM_clean,9.2057,10.20459,1.06882,1617.37,0.6304,-12.21905959,8.51999276
257,FUSQUH_clean,4.59542,6.74859,1.05193,1186.33,0.5202,-17.93666943,4.21428706
258,FUSYUO_clean,14.28198,14.37333,1.11376,733.981,0.5654,-15.47324794,5.50696299
259,FUTCAZ_clean,5.03504,6.78768,0.817663,2795.18,0.708,-10.81501104,14.43518656
260,FUTZAX_clean,6.11185,6.70042,0.956816,2069.71,0.6692,-13.95396245,9.56417582
261,FUTZOL_clean,6.36524,9.30232,0.891296,2041.5,0.6794,-14.64698621,9.97772224
262,FUYCIN_clean,11.12419,11.38543,0.437316,1877.39,0.832,-8.489060686,5.13E+01
263,GADDOH_clean,4.83802,8.41895,1.2132,1718.46,0.6166,-13.69094934,6.71030916
264,GAGSUF_clean,13.09101,13.27563,1.53244,1385.3,0.652,-12.52511054,6.61497904
265,GAJYUN_clean,4.28663,4.85568,1.5312,1091.56,0.5342,-15.58378012,3.02079071
266,GAJZAU_clean,4.30234,4.80108,1.51624,1143.74,0.5456,-14.85116353,3.05046337
267,GAJZUO_clean,4.137,4.67022,1.35819,1115.52,0.5302,-15.9009397,3.43833876
268,GALCAZ_clean,6.97754,7.51924,1.17363,1179.25,0.5068,-15.63966507,5.12511775
269,GALHUY_clean,4.7005,9.80007,0.848298,2055.58,0.6696,-16.97605113,10.44283852
270,GALJAG_clean,6.98688,7.13587,0.8258,2198.4,0.6726,-14.40638119,11.1114753
271,GAMKUD_clean,4.38382,8.02672,1.12273,1499.14,0.5716,-16.08536172,5.12233206
272,GARMAQ_clean,4.29561,5.4678,1.2061,1479.57,0.5666,-18.16230548,5.00234294
273,GARQEY_clean,4.40103,6.65568,1.14842,302.938,0.4988,-17.59597739,1.28761974
274,GARTUR_clean,10.84777,11.12255,1.34756,1641,0.6774,-14.61005593,5.69074727
275,GASSEB_clean,4.02494,5.64924,0.918331,1776.39,0.633,-15.59969066,6.48334434
276,GASSUR_clean,6.36797,7.13166,1.0643,1692.45,0.616,-15.46504924,7.82611618
277,GEBCAT_clean,4.28279,7.82822,1.50818,1191.52,0.4616,-13.17668033,3.43645386
