P,q
0.0001,0.0001033277
0.001,0.0005166383
0.01,0.0039987808
0.05,0.0185473165
0.1,0.0387065446
0.5,0.1791908428
1.0,0.3493405146
5.0,1.3102155029
10.0,2.2694372484
15.0,3.0482385519
