-10350 8.18182e-07
-10240 1.67273e-05
-10130 5.69091e-05
-10020 0.000130364
-9910 0.000260364
-9800 0.000397273
-9690 0.000467455
-9580 0.000498182
-9470 0.000504545
-9360 0.000516636
-9250 0.000517909
-9140 0.000548
-9030 0.000564727
-8920 0.000624909
-8810 0.000701455
-8700 0.000457
-8590 0.000383818
-8480 0.000354818
-8370 0.000342091
-8260 0.000356545
-8150 0.000344636
-8040 0.000308364
-7930 0.000255818
-7820 0.000203182
-7710 0.000147818
-7600 9.77273e-05
-7490 1.77273e-05
-7380 5.90909e-06
-7270 3.09091e-06
-7160 2.09091e-06
-7050 1.63636e-06
-6940 1e-06
-6830 5.45455e-07
-6720 1.81818e-07
-6610 2.72727e-07
-6500 9.09091e-08
-6390 9.09091e-08
-6060 9.09091e-08
-5730 9.09091e-08
