,ori_name,func_type,func_ratio,t,Y,Y_pred
36,17156N2,single,all,111,7.6497058868408185,10.030067443847656
37,17156N2,single,all,231,5.384710729122162,5.900617599487305
38,17156N2,single,all,296,3.6304845809936523,4.171780586242676
39,17156N2,two,half,111,7.943961143493652,10.554299354553223
40,17156N2,two,half,231,6.283802092075348,5.9389801025390625
41,17156N2,two,half,296,3.91946604847908,4.152247428894043
42,17156N2,two,all,111,6.204547882080078,9.336180686950684
43,17156N2,two,all,231,5.3688148856163025,6.268038749694824
44,17156N2,two,all,296,3.2715737521648407,4.4744439125061035
45,17150N2,ori,,111,18.960455179214478,18.72174644470215
46,17150N2,ori,,231,7.256325840950012,7.20503044128418
47,17150N2,ori,,296,5.280476659536362,5.1750807762146
48,17150N2,single,half,111,17.756974697113037,17.88391542434692
49,17150N2,single,half,231,7.97843998670578,8.475914478302002
50,17150N2,single,half,296,5.9283014833927155,6.167328357696533
51,17150N2,single,all,111,16.455143451690674,16.198867797851566
52,17150N2,single,all,231,8.80338728427887,8.750961303710936
53,17150N2,single,all,296,6.617208361625671,6.261257648468018
54,17150N2,two,half,111,16.426697254180905,16.302927970886234
55,17150N2,two,half,231,8.660498976707457,9.151976585388182
56,17150N2,two,half,296,6.451056003570557,6.258777141571045
57,17150N2,two,all,111,14.969358444213867,14.85508251190185
58,17150N2,two,all,231,9.129798889160156,9.34267807006836
59,17150N2,two,all,296,7.136666417121887,6.973771095275879
60,10010N2,ori,,111,19.519582271575928,20.55653858184814
61,10010N2,ori,,231,7.449106395244598,8.866095542907715
62,10010N2,ori,,296,5.1078024208545685,6.185539245605469
63,10010N2,single,half,111,17.515663623809814,19.087927341461178
64,10010N2,single,half,231,8.696936964988707,9.544208526611328
65,10010N2,single,half,296,5.891694992780685,6.6938252449035645
66,10010N2,single,all,111,15.458000183105465,17.63556957244873
67,10010N2,single,all,231,9.830347180366516,9.647390842437744
68,10010N2,single,all,296,6.683009743690491,6.617123603820801
69,10010N2,two,half,111,16.83580207824707,17.837082862854004
70,10010N2,two,half,231,9.006031155586241,9.51937961578369
71,10010N2,two,half,296,6.025545746088028,7.2600998878479
72,10010N2,two,all,111,14.385755538940428,16.02176284790039
73,10010N2,two,all,231,10.212148189544678,10.71300983428955
74,10010N2,two,all,296,7.1639564037323,7.901959419250488
75,11010N2,ori,,111,18.78229379653931,20.01938676834106
76,11010N2,ori,,231,7.708149254322052,7.858819484710693
77,11010N2,ori,,296,5.156871169805527,5.717259407043457
78,11010N2,single,half,111,0.0,6.214094638824463
79,11010N2,single,half,231,0.0,2.844130516052246
80,11010N2,single,half,296,0.0,1.3949193954467773
81,11010N2,single,all,111,0.0,6.344127178192139
82,11010N2,single,all,231,0.0,3.216911792755127
83,11010N2,single,all,296,0.0,2.916684627532959
84,11010N2,two,half,111,0.0,6.468104362487793
85,11010N2,two,half,231,0.0,2.7308297157287598
86,11010N2,two,half,296,0.0,2.0307021141052246
87,11010N2,two,all,111,0.0,6.3831005096435565
88,11010N2,two,all,231,0.0,3.453249216079712
89,11010N2,two,all,296,0.0,2.5308179855346684
90,07001N2,ori,,111,11.365642547607422,18.31119728088379
91,07001N2,ori,,231,8.142896890640259,7.895780086517334
92,07001N2,ori,,296,5.301447629928589,5.595529079437256
93,07001N2,single,half,111,0.0,0.8112459182739258
94,07001N2,single,half,231,0.0,0.06609678268432612
95,07001N2,single,half,296,0.0,0.857635021209717
96,07001N2,single,all,111,0.0,-0.017016410827636663
97,07001N2,single,all,231,0.0,0.18879699707031258
98,07001N2,single,all,296,0.0,-0.551203727722168
99,07001N2,two,half,111,0.0,-0.5011258125305176
100,07001N2,two,half,231,0.0,0.06635189056396479
101,07001N2,two,half,296,0.0,-0.13132047653198242
102,07001N2,two,all,111,0.0,-0.30711030960083
103,07001N2,two,all,231,0.0,-0.5850954055786134
104,07001N2,two,all,296,0.0,-0.6402859687805175
105,18023N3,ori,,111,19.198071002960205,18.133614540100098
106,18023N3,ori,,231,7.915972948074341,8.390741825103758
107,18023N3,ori,,296,5.283296316862106,5.631556510925293
108,18023N3,single,half,111,15.131546974182129,15.32109260559082
109,18023N3,single,half,231,10.05990755558014,10.616358757019043
110,18023N3,single,half,296,6.628423273563385,7.343380451202393
111,18023N3,single,all,111,14.07280540466309,12.183601379394531
112,18023N3,single,all,231,10.316188573837282,10.473399639129639
113,18023N3,single,all,296,7.0368470549583435,8.40196466445923
114,18023N3,two,half,111,14.31930351257324,13.469083786010744
115,18023N3,two,half,231,9.303292512893677,9.656001091003418
116,18023N3,two,half,296,6.605145573616028,6.909633159637451
117,18023N3,two,all,111,7.847829818725586,9.21993637084961
118,18023N3,two,all,231,10.499143600463865,9.399086952209473
119,18023N3,two,all,296,7.886387526988983,7.838134765625
120,20531N2,ori,,111,20.64169979095459,21.416635036468502
121,20531N2,ori,,231,9.78392457962036,8.516725540161135
122,20531N2,ori,,296,6.59934201836586,6.32012939453125
123,20531N2,single,half,111,18.77376079559326,18.052833557128906
124,20531N2,single,half,231,9.974324941635132,9.00872230529785
125,20531N2,single,half,296,6.725556671619415,6.6086812019348145
126,20531N2,single,all,111,17.950846672058105,16.55504608154297
127,20531N2,single,all,231,10.153750896453857,10.004097938537598
128,20531N2,single,all,296,7.121221959590912,7.215543746948242
129,20531N2,two,half,111,17.467243194580078,16.670595169067383
130,20531N2,two,half,231,10.14757215976715,9.886435985565186
131,20531N2,two,half,296,6.839425206184387,6.6782636642456055
132,20531N2,two,all,111,15.594776153564457,14.89432144165039
133,20531N2,two,all,231,10.63990843296051,10.220654487609863
134,20531N2,two,all,296,7.449370503425598,7.806949615478516
135,13070N2,ori,,111,19.689762115478516,20.337544441223145
136,13070N2,ori,,231,7.68082582950592,8.32738208770752
137,13070N2,ori,,296,5.3237608671188354,5.406583786010742
138,13070N2,single,half,111,0.0,0.5124969482421875
139,13070N2,single,half,231,0.0,0.19873189926147472
140,13070N2,single,half,296,0.0,0.042120456695556724
141,13070N2,single,all,111,0.0,0.7916860580444336
142,13070N2,single,all,231,0.0,0.5202069282531738
143,13070N2,single,all,296,0.0,0.2749834060668944
144,13070N2,two,half,111,0.0,0.06713199615478518
145,13070N2,two,half,231,0.0,0.3403425216674804
146,13070N2,two,half,296,0.0,0.2101922035217284
147,13070N2,two,all,111,0.0,-0.23584508895874023
148,13070N2,two,all,231,0.0,0.775841236114502
149,13070N2,two,all,296,0.0,0.884824275970459
150,20540N2,ori,,111,13.962066650390625,16.511018276214603
151,20540N2,ori,,231,6.4530956745147705,7.199941635131835
152,20540N2,ori,,296,4.117318719625473,4.706361770629883
153,20540N2,single,half,111,10.86846923828125,14.611644744873047
154,20540N2,single,half,231,7.626819491386414,9.354592323303223
155,20540N2,single,half,296,5.331761479377747,6.355030059814453
156,20540N2,single,all,111,5.903841018676758,12.074130058288576
157,20540N2,single,all,231,8.613494873046875,9.483656406402588
158,20540N2,single,all,296,7.105195641517639,6.988194942474365
159,20540N2,two,half,111,6.838565826416019,12.462580680847168
160,20540N2,two,half,231,8.041637182235718,8.861949920654297
161,20540N2,two,half,296,5.61402702331543,6.591885566711426
162,20540N2,two,all,111,4.238425254821777,9.717687606811523
163,20540N2,two,all,231,7.545703887939453,9.563488960266113
164,20540N2,two,all,296,5.7317739725112915,7.3651909828186035
165,16191N2,ori,,111,17.160372734069824,18.412641048431396
166,16191N2,ori,,231,8.583157479763031,8.011293888092041
167,16191N2,ori,,296,5.588425397872925,5.2378482818603525
168,16191N2,single,half,111,11.633132934570312,14.68005084991455
169,16191N2,single,half,231,9.049799680709839,9.21212959289551
170,16191N2,single,half,296,6.161654055118561,6.835231304168701
171,16191N2,single,all,111,7.458771705627443,12.332304000854496
172,16191N2,single,all,231,8.138329029083252,9.359718799591064
173,16191N2,single,all,296,6.420472860336304,7.304538249969482
174,16191N2,two,half,111,9.843493461608887,13.043653488159176
175,16191N2,two,half,231,9.140954971313477,9.405668258666992
176,16191N2,two,half,296,6.522005915641785,7.046470642089844
177,16191N2,two,all,111,5.194358825683597,10.748565673828125
178,16191N2,two,all,231,7.054566383361815,9.665965080261229
179,16191N2,two,all,296,5.968631029129028,7.490630626678467
180,21040N3,ori,,111,5.66068172454834,14.140810012817383
181,21040N3,ori,,231,5.734249651432037,7.5111589431762695
182,21040N3,ori,,296,3.421111941337585,5.372541904449463
183,21040N3,single,half,111,5.095934867858885,9.391057968139648
184,21040N3,single,half,231,5.621639013290405,6.806918144226074
185,21040N3,single,half,296,3.5914653837680817,5.015867710113525
186,21040N3,single,all,111,4.572226524353027,7.396055221557617
187,21040N3,single,all,231,5.770684361457825,6.821242809295654
188,21040N3,single,all,296,3.89325487613678,5.149910926818848
189,21040N3,two,half,111,4.629206657409668,7.465926170349121
190,21040N3,two,half,231,5.658160984516144,6.456098556518555
191,21040N3,two,half,296,3.531029492616654,4.707735538482666
192,21040N3,two,all,111,3.62650203704834,5.60839366912842
193,21040N3,two,all,231,6.03400456905365,6.037120342254639
194,21040N3,two,all,296,3.9830447137355804,4.902670860290528
195,21270N3,ori,,111,4.059113502502441,9.774574279785156
196,21270N3,ori,,231,4.8738654255867,6.207949638366699
197,21270N3,ori,,296,2.9440816938877106,4.129024505615234
198,21270N3,single,half,111,2.525270462036133,3.3704404830932617
199,21270N3,single,half,231,3.9166202545166016,5.102523326873779
200,21270N3,single,half,296,2.9932858049869537,3.8263375759124756
201,21270N3,single,all,111,1.5179777145385742,0.9417414665222168
202,21270N3,single,all,231,4.277869939804077,3.1047725677490234
203,21270N3,single,all,296,2.984578251838684,2.6458039283752437
204,21270N3,two,half,111,2.350849151611328,1.6575093269348153
205,21270N3,two,half,231,3.129872679710388,3.351259708404541
206,21270N3,two,half,296,2.6237858533859253,2.6515421867370605
207,21270N3,two,all,111,0.0,-0.24065685272216797
208,21270N3,two,all,231,0.0,2.07859206199646
209,21270N3,two,all,296,0.0,2.0314464569091797
210,15185N2,ori,,111,20.796036958694458,22.68188190460205
211,15185N2,ori,,231,7.993826866149902,8.79457092285156
212,15185N2,ori,,296,5.656647115945816,6.455325603485107
213,15185N2,single,half,111,19.344352722167972,21.088101387023926
214,15185N2,single,half,231,8.857098758220673,9.75028657913208
215,15185N2,single,half,296,6.397180199623108,6.846248149871826
216,15185N2,single,all,111,18.86961078643799,20.266623497009277
217,15185N2,single,all,231,9.614525914192201,11.054787158966064
218,15185N2,single,all,296,7.112005949020386,7.8714070320129395
219,15185N2,two,half,111,19.028686523437504,20.39373016357422
220,15185N2,two,half,231,9.411806762218475,10.453559875488281
221,15185N2,two,half,296,6.6538474559783936,7.412458896636963
222,15185N2,two,all,111,17.325217247009277,18.529150009155273
223,15185N2,two,all,231,10.731200575828552,11.827885627746582
224,15185N2,two,all,296,7.7281381487846375,8.904423713684082
225,12023N2,ori,,111,20.8793044090271,19.195460319519043
226,12023N2,ori,,231,7.861189246177673,8.020788669586182
227,12023N2,ori,,296,5.722255975008011,5.8261284828186035
228,12023N2,single,half,111,19.576404571533203,16.39558506011963
229,12023N2,single,half,231,8.71653538942337,8.212831020355225
230,12023N2,single,half,296,6.173946261405945,6.185444355010986
231,12023N2,single,all,111,18.74200677871704,15.390903949737552
232,12023N2,single,all,231,9.313096761703493,8.648831367492676
233,12023N2,single,all,296,6.5523785054683685,6.371152400970459
234,12023N2,two,half,111,18.876477241516117,15.620346069335941
235,12023N2,two,half,231,8.965887248516083,8.196329116821289
236,12023N2,two,half,296,6.352688580751419,5.878541469573975
237,12023N2,two,all,111,17.286181926727295,14.583775520324709
238,12023N2,two,all,231,9.297914505004883,8.703388214111326
239,12023N2,two,all,296,6.740890920162201,6.748642444610596
240,14072N2,ori,,111,22.290521144866943,20.3250150680542
241,14072N2,ori,,231,8.543394804000854,8.294992923736572
242,14072N2,ori,,296,5.977724075317383,5.936800479888916
243,14072N2,single,half,111,20.79844999313355,18.064809799194336
244,14072N2,single,half,231,9.526753664016724,9.688139915466309
245,14072N2,single,half,296,6.6831415593624115,6.905935764312743
246,14072N2,single,all,111,19.16159248352051,16.702064514160156
247,14072N2,single,all,231,10.212819814682007,11.276055335998535
248,14072N2,single,all,296,7.4020607471466064,8.419243812561035
249,14072N2,two,half,111,19.417235374450684,16.805662155151367
250,14072N2,two,half,231,9.826681733131409,10.364498615264894
251,14072N2,two,half,296,6.920091688632964,7.482017517089844
252,14072N2,two,all,111,18.173301696777344,14.312229156494146
253,14072N2,two,all,231,10.798765301704407,11.343266487121582
254,14072N2,two,all,296,7.7546000480651855,8.948785781860352
255,20090N2,ori,,111,19.401723861694336,17.796487808227536
256,20090N2,ori,,231,7.68367862701416,7.6089606285095215
257,20090N2,ori,,296,5.283135026693344,5.389948844909668
258,20090N2,single,half,111,15.695816040039062,14.258134841918945
259,20090N2,single,half,231,9.49570369720459,9.527564525604248
260,20090N2,single,half,296,6.669593095779419,6.802566051483154
261,20090N2,single,all,111,12.135502815246582,11.74583911895752
262,20090N2,single,all,231,9.928574800491335,9.651718139648438
263,20090N2,single,all,296,7.335779130458832,7.67792272567749
264,20090N2,two,half,111,13.457416534423828,12.07025718688965
265,20090N2,two,half,231,10.705866813659668,9.398055553436278
266,20090N2,two,half,296,7.566605806350708,6.777528285980225
267,20090N2,two,all,111,9.648630142211914,9.420537948608398
268,20090N2,two,all,231,10.87128233909607,9.863359451293945
269,20090N2,two,all,296,8.604068160057068,8.127274513244629
270,18110N2,ori,,111,20.913925886154175,20.60662269592285
271,18110N2,ori,,231,7.995448708534241,7.867918968200684
272,18110N2,ori,,296,5.566641867160797,5.850126266479492
273,18110N2,single,half,111,17.499860763549805,16.58935260772705
274,18110N2,single,half,231,9.927372217178345,9.246541023254395
275,18110N2,single,half,296,7.212273716926575,6.97266149520874
276,18110N2,single,all,111,15.816720008850096,14.516904830932617
277,18110N2,single,all,231,11.056981563568115,9.805948734283449
278,18110N2,single,all,296,8.75630807876587,7.752501487731934
279,18110N2,two,half,111,15.670490264892578,14.480156898498535
280,18110N2,two,half,231,10.265684604644775,9.904684066772461
281,18110N2,two,half,296,7.7986714243888855,7.16043758392334
282,18110N2,two,all,111,12.598718643188477,12.42326831817627
283,18110N2,two,all,231,11.45008134841919,10.287290573120119
284,18110N2,two,all,296,9.53251600265503,8.078253269195557
285,13130N2,ori,,111,20.787115573883053,21.99596643447876
286,13130N2,ori,,231,8.339759409427643,8.059104919433594
287,13130N2,ori,,296,6.177191138267517,6.440463066101074
288,13130N2,single,half,111,19.75264930725098,19.970352172851562
289,13130N2,single,half,231,8.822916567325594,8.478429317474367
290,13130N2,single,half,296,6.504987359046936,7.225502014160156
291,13130N2,single,all,111,19.43512201309204,18.85190773010254
292,13130N2,single,all,231,9.472327470779419,9.462846279144287
293,13130N2,single,all,296,7.07084447145462,6.873199462890625
294,13130N2,two,half,111,19.570242404937744,18.67676305770874
295,13130N2,two,half,231,9.471711695194243,9.461988925933836
296,13130N2,two,half,296,6.867401987314224,6.259387016296387
297,13130N2,two,all,111,18.20465087890625,18.24868106842041
298,13130N2,two,all,231,10.074964880943298,9.435760021209719
299,13130N2,two,all,296,7.40283876657486,7.3253397941589355
300,11020N2,ori,,111,19.57893419265747,23.900883197784424
301,11020N2,ori,,231,7.37162458896637,9.100635528564453
302,11020N2,ori,,296,5.029977887868881,5.867389678955078
303,11020N2,single,half,111,12.567583084106445,20.92160987854004
304,11020N2,single,half,231,8.308514714241028,10.534339427948
305,11020N2,single,half,296,5.587422758340836,7.157993793487549
306,11020N2,single,all,111,11.30976676940918,18.891502380371094
307,11020N2,single,all,231,10.892778873443604,12.318483829498291
308,11020N2,single,all,296,7.441693127155304,9.47847318649292
309,11020N2,two,half,111,12.68042278289795,20.02440071105957
310,11020N2,two,half,231,9.898115038871765,11.123769760131836
311,11020N2,two,half,296,6.783577561378478,8.012038707733154
312,11020N2,two,all,111,4.15913200378418,16.73786735534668
313,11020N2,two,all,231,8.710756778717041,12.995139360427856
314,11020N2,two,all,296,7.341102480888367,9.9252347946167
315,16510N2,ori,,111,16.335023403167725,19.178452491760254
316,16510N2,ori,,231,6.341361165046692,7.35022497177124
317,16510N2,ori,,296,4.283000975847244,5.635576248168945
318,16510N2,single,half,111,10.552215576171875,14.061253547668462
319,16510N2,single,half,231,8.818628668785095,8.476937294006346
320,16510N2,single,half,296,5.9230440855026245,5.964019775390625
321,16510N2,single,all,111,7.993939399719242,11.725959777832031
322,16510N2,single,all,231,8.824063777923584,8.833783149719238
323,16510N2,single,all,296,6.80213075876236,7.199573040008545
324,16510N2,two,half,111,6.7908983230590785,13.022457122802738
325,16510N2,two,half,231,8.593960523605347,8.464226245880127
326,16510N2,two,half,296,5.641900479793549,6.4426422119140625
327,16510N2,two,all,111,5.753959655761719,10.875871658325195
328,16510N2,two,all,231,8.69734561443329,9.563173294067383
329,16510N2,two,all,296,5.966374039649963,7.802104473114012
330,21071N2,ori,,111,18.846793174743652,21.464412212371826
331,21071N2,ori,,231,8.175250172615051,9.171537876129149
332,21071N2,ori,,296,5.451326608657837,6.430437088012695
333,21071N2,single,half,111,0.0,1.943202018737793
334,21071N2,single,half,231,0.0,0.5439434051513673
335,21071N2,single,half,296,0.0,0.042651176452636705
336,21071N2,single,all,111,0.0,2.499929428100586
337,21071N2,single,all,231,0.0,0.3559665679931639
338,21071N2,single,all,296,0.0,0.34759092330932606
339,21071N2,two,half,111,0.0,1.8553075790405273
340,21071N2,two,half,231,0.0,0.698976993560791
341,21071N2,two,half,296,0.0,-0.27734088897705067
342,21071N2,two,all,111,0.0,1.50285005569458
343,21071N2,two,all,231,0.0,0.4468250274658203
344,21071N2,two,all,296,0.0,1.0919084548950195
345,17040N2,ori,,111,18.53058528900146,19.81020164489746
346,17040N2,ori,,231,7.390035331249237,7.624002933502197
347,17040N2,ori,,296,4.937686204910278,5.697597980499268
348,17040N2,single,half,111,15.620849609375,16.221625328063965
349,17040N2,single,half,231,9.127339959144592,9.214100360870361
350,17040N2,single,half,296,6.566335499286652,6.6714043617248535
351,17040N2,single,all,111,12.117705345153809,14.015205383300781
352,17040N2,single,all,231,10.909568071365356,9.676627635955809
353,17040N2,single,all,296,8.285765171051025,7.343320369720459
354,17040N2,two,half,111,12.216133117675781,14.146032333374023
355,17040N2,two,half,231,9.880738019943237,9.938947200775146
356,17040N2,two,half,296,7.247172653675079,6.8102827072143555
357,17040N2,two,all,111,8.980295181274414,11.612274169921875
358,17040N2,two,all,231,10.949105262756346,9.982749938964844
359,17040N2,two,all,296,9.118602633476257,7.996828556060791
360,12062N2,ori,,111,19.34718418121338,20.684472799301147
361,12062N2,ori,,231,7.538915455341339,8.518636703491211
362,12062N2,ori,,296,5.111425757408142,6.237558364868164
363,12062N2,single,half,111,17.342503547668453,19.932513713836666
364,12062N2,single,half,231,8.722914278507234,9.689101696014404
365,12062N2,single,half,296,5.96041339635849,6.8743486404418945
366,12062N2,single,all,111,15.838797569274902,18.18291759490967
367,12062N2,single,all,231,9.626564264297485,10.014752864837646
368,12062N2,single,all,296,6.772281110286713,6.656651496887207
369,12062N2,two,half,111,16.262497901916504,18.32005214691162
370,12062N2,two,half,231,9.099880814552305,9.725104331970213
371,12062N2,two,half,296,6.284578919410706,7.696272373199463
372,12062N2,two,all,111,14.186105728149414,16.512083053588864
373,12062N2,two,all,231,10.460913062095642,11.181304931640627
374,12062N2,two,all,296,7.357221722602844,7.985074520111084
375,10000N2,ori,,111,14.373281955718994,13.976218223571777
376,10000N2,ori,,231,6.523143887519836,6.579731464385986
377,10000N2,ori,,296,4.216078370809555,4.148542881011963
378,10000N2,single,half,111,0.0,-4.797491550445557
379,10000N2,single,half,231,0.0,-0.262071132659912
380,10000N2,single,half,296,0.0,0.24851655960083008
381,10000N2,single,all,111,0.0,-5.330821514129639
382,10000N2,single,all,231,0.0,-3.219630241394043
383,10000N2,single,all,296,0.0,-2.619352340698242
384,10000N2,two,half,111,0.0,-5.334859848022461
385,10000N2,two,half,231,0.0,-1.6766481399536133
386,10000N2,two,half,296,0.0,0.44948959350585926
387,10000N2,two,all,111,0.0,-4.4817376136779785
388,10000N2,two,all,231,0.0,-2.723560333251953
389,10000N2,two,all,296,0.0,-2.215942859649658
390,13180N3,ori,,111,6.693561553955078,11.337890625
391,13180N3,ori,,231,8.697551965713501,7.257534980773926
392,13180N3,ori,,296,5.547156572341919,4.199567794799805
393,13180N3,single,half,111,4.178655624389648,2.2602596282959
394,13180N3,single,half,231,9.137880325317383,5.732601165771484
395,13180N3,single,half,296,6.5291531682014465,4.647205352783203
396,13180N3,single,all,111,4.646867752075195,-0.7492475509643572
397,13180N3,single,all,231,8.463366031646729,2.676572322845459
398,13180N3,single,all,296,5.698979496955872,3.2488584518432617
399,13180N3,two,half,111,0.0,0.03567218780517578
400,13180N3,two,half,231,0.0,2.9774489402770996
401,13180N3,two,half,296,0.0,2.4680914878845215
402,13180N3,two,all,111,2.7301082611083984,-1.9612250328063965
403,13180N3,two,all,231,6.621797561645508,1.8206415176391602
404,13180N3,two,all,296,4.783854365348816,2.4664173126220703
405,19560N2,ori,,111,18.989999294281002,17.35468244552612
406,19560N2,ori,,231,7.398056626319885,6.618671417236328
407,19560N2,ori,,296,5.239414930343628,4.318702220916748
408,19560N2,single,half,111,17.324621200561523,16.91692066192627
409,19560N2,single,half,231,8.180072903633118,7.95803165435791
410,19560N2,single,half,296,6.141633152961731,5.809399127960205
411,19560N2,single,all,111,15.69591236114502,15.248108863830563
412,19560N2,single,all,231,8.908040404319763,8.881499767303467
413,19560N2,single,all,296,6.939723491668701,5.824170112609863
414,19560N2,two,half,111,15.836687088012695,15.834877967834473
415,19560N2,two,half,231,8.572115778923035,8.640948295593262
416,19560N2,two,half,296,6.3083526492118835,5.939190864562988
417,19560N2,two,all,111,14.564135551452637,13.969398498535153
418,19560N2,two,all,231,8.951328277587892,9.159961700439455
419,19560N2,two,all,296,7.065966248512268,7.079450607299805
420,20167N2,ori,,111,16.87842559814453,18.496029853820797
421,20167N2,ori,,231,6.385152459144592,7.1946330070495605
422,20167N2,ori,,296,4.588665395975113,5.6730170249938965
423,20167N2,single,half,111,15.043688297271732,14.68083143234253
424,20167N2,single,half,231,7.8786479234695435,8.41093921661377
425,20167N2,single,half,296,5.650708377361298,5.384253025054932
426,20167N2,single,all,111,14.475954055786133,13.522327423095703
427,20167N2,single,all,231,8.50898814201355,9.23578643798828
428,20167N2,single,all,296,6.329661011695862,6.518489837646484
429,20167N2,two,half,111,13.78422737121582,13.335485458374027
430,20167N2,two,half,231,8.05560052394867,8.227850437164307
431,20167N2,two,half,296,5.919699251651764,5.772265434265137
432,20167N2,two,all,111,11.25887393951416,11.707473754882812
433,20167N2,two,all,231,8.590205192565918,8.984859943389893
434,20167N2,two,all,296,6.869381308555603,7.022298336029053
435,19281N2,ori,,111,20.257366180419925,19.404932022094727
436,19281N2,ori,,231,8.146550834178925,8.10795259475708
437,19281N2,ori,,296,5.719659835100174,5.502926826477051
438,19281N2,single,half,111,18.362989902496334,17.41913414001465
439,19281N2,single,half,231,8.771735131740572,9.839951992034912
440,19281N2,single,half,296,6.167652934789658,7.173214435577393
441,19281N2,single,all,111,16.8440523147583,15.091332435607907
442,19281N2,single,all,231,9.830843210220337,10.354989528656006
443,19281N2,single,all,296,7.241436421871185,7.874979496002197
444,19281N2,two,half,111,17.00839710235596,15.072006225585938
445,19281N2,two,half,231,9.516422271728516,10.624462127685547
446,19281N2,two,half,296,6.908880054950714,7.293872356414795
447,19281N2,two,all,111,14.4050817489624,12.750997543334957
448,19281N2,two,all,231,10.193684339523315,10.48713731765747
449,19281N2,two,all,296,8.163853406906128,8.091537952423096
450,16330N2,ori,,111,21.14306330680847,21.777935028076175
451,16330N2,ori,,231,8.083093166351318,8.3202805519104
452,16330N2,ori,,296,5.6431801319122314,5.720870018005371
453,16330N2,single,half,111,17.99401092529297,17.643616676330566
454,16330N2,single,half,231,10.547886729240416,10.174218654632567
455,16330N2,single,half,296,7.344341218471527,7.407261848449707
456,16330N2,single,all,111,15.146514892578121,15.034957885742188
457,16330N2,single,all,231,12.298267364501953,11.672844886779785
458,16330N2,single,all,296,8.932276964187624,9.063148498535154
459,16330N2,two,half,111,15.367395401000977,16.12092018127441
460,16330N2,two,half,231,11.813592314720154,11.187093734741213
461,16330N2,two,half,296,7.979839563369751,8.185897827148436
462,16330N2,two,all,111,11.636775970458984,12.64023208618164
463,16330N2,two,all,231,13.66746997833252,12.144317626953125
464,16330N2,two,all,296,10.155658006668093,9.956176280975342
465,17162N3,ori,,111,23.718894004821774,24.90562105178833
466,17162N3,ori,,231,9.299428820610046,9.048923015594482
467,17162N3,ori,,296,6.915042996406555,6.6118245124816895
468,17162N3,single,half,111,23.62210035324097,20.776997566223145
469,17162N3,single,half,231,10.250919044017792,9.41325044631958
470,17162N3,single,half,296,7.497503250837326,6.6333231925964355
471,17162N3,single,all,111,23.24516487121582,20.307822227478027
472,17162N3,single,all,231,11.251338362693787,11.564148426055908
473,17162N3,single,all,296,8.090213239192963,7.9831976890563965
474,17162N3,two,half,111,23.2346453666687,20.697928428649902
475,17162N3,two,half,231,10.630359590053558,10.581759929656982
476,17162N3,two,half,296,7.651968419551849,7.653393745422363
477,17162N3,two,all,111,22.5977725982666,18.069984436035156
478,17162N3,two,all,231,11.896263957023619,12.013123512268065
479,17162N3,two,all,296,8.42958813905716,8.819793224334717
480,20203N2,ori,,111,19.96072483062744,18.140511512756348
481,20203N2,ori,,231,8.097466051578522,7.637768268585205
482,20203N2,ori,,296,5.69251823425293,5.683187961578369
483,20203N2,single,half,111,17.46264362335205,12.970855712890623
484,20203N2,single,half,231,9.532156586647034,9.703528881073
