name,111_5e5,111_1e7,231_5e5,231_1e7,296_5e5,296_1e7
07012N3,29.95186988,312.8033639,7.178828437,115.9961063,4.891843958,85.20896424
07012N3_1.0_0.5,50.42799722,329.9061627,8.526004903,125.5951454,5.463410499,90.22833003
07012N3_1.0_1.0,70.66686972,347.0996381,10.34084593,136.095795,6.120456387,96.39839232
07012N3_2.0_0.5,60.96790058,336.9538777,8.825203741,129.1009394,5.648439691,92.15450969
07012N3_2.0_1.0,92.92851397,360.3615283,11.05835694,142.7872264,6.454514572,98.98106858
07013N3,30.22211557,306.2415431,7.112754773,114.1110795,5.056013347,85.48088013
07013N3_1.0_0.5,48.75545088,325.4125253,9.201288873,123.2184577,5.64915051,89.50110447
07013N3_1.0_1.0,71.26482686,340.8988182,10.34908591,134.9595736,6.06685733,95.99626618
07013N3_2.0_0.5,60.14766257,330.7471729,8.971566426,127.6304656,5.603173412,92.05136602
07013N3_2.0_1.0,90.23445548,353.5330637,12.13713849,140.9700193,6.51472643,98.25582856
08000N3,90.23466444,355.5290588,9.156984285,122.4078855,5.396012091,79.28014169
08000N3_1.0_0.5,161.3635195,390.3877181,18.44657609,154.5122213,8.093950202,101.4011418
08000N3_1.0_1.0,236.1283478,423.1709882,29.66740083,190.9458667,12.11415924,124.9119395
08000N3_2.0_0.5,203.9093391,401.7276994,21.94301258,168.3066646,9.311874221,108.2320597
08000N3_2.0_1.0,300.3116121,441.551804,40.05942855,217.3446823,15.12894237,140.6881587
08010N2,14.50735558,47.48137224,1.294269583,15.03527751,0.640451316,9.660164893
08011N2,32.95387072,151.3725155,3.461607268,46.46617908,1.904529742,31.29722356
08012N2,58.970075,248.6359656,5.329900482,75.68869517,2.919316085,47.6370719
08013N2,71.97387514,291.5695282,7.521672153,102.2113594,4.356310484,67.83217914
08020N2,87.94048039,221.280416,7.172149538,80.05474617,3.59383536,51.74774828
08020N2_1.0_0.5,191.3458372,259.7033925,52.5577721,137.7606798,21.62210954,98.27817161
08030N2,42.05898712,273.3469663,6.492556829,98.56876053,4.281823517,70.20077629
09000N3,94.06369837,339.079975,8.600247506,118.1415595,4.782085062,76.09966013
09000N3_1.0_0.5,170.689684,361.2125455,17.8366458,149.9488557,7.382838272,94.74188055
09000N3_1.0_1.0,233.5855639,376.0580249,32.68553314,178.6868865,11.67182533,114.2248505
09000N3_2.0_0.5,190.7286774,347.9084335,17.47730986,146.4628467,7.415213803,91.90999526
09000N3_2.0_1.0,282.0230913,362.7234036,46.84536531,195.0516628,15.34559615,125.8029978
09010N2,39.16015951,233.5376981,4.848250867,72.69828163,2.875965929,48.05477126
10000N2,71.14811074,232.1288689,6.250395528,79.30960784,3.459554962,50.67963095
10010N2,46.53509647,265.1544206,6.295565565,89.72555194,3.88260387,61.08998952
10010N2_1.0_0.5,87.42817201,283.603609,9.589492108,106.9951807,4.985091893,70.97207682
10010N2_1.0_1.0,127.0538478,300.1834392,13.06381646,123.163706,6.187419181,81.03712586
10010N2_2.0_0.5,101.8336395,290.3946275,9.568314083,110.4358664,4.996732116,72.48284436
10010N2_2.0_1.0,142.9950555,304.1155269,16.76740704,131.1434631,7.015362048,87.25167137
10020N2,57.21495538,280.3626402,6.857881818,96.76749589,3.964047713,64.40909567
10020N2_1.0_0.5,149.9538825,307.4860957,19.94282133,131.1064519,7.83869075,85.85975843
10020N2_1.0_1.0,233.3078143,335.2416232,60.87929924,181.3492372,22.07466041,127.2126507
10020N2_2.0_0.5,180.8870929,290.7229392,34.80359608,145.6411712,11.79070039,98.46185397
10020N2_2.0_1.0,216.762811,285.8439983,87.9913773,177.1022949,43.73121817,133.7579098
11000N2,67.20338867,269.0811353,6.70928893,94.3304136,3.951561188,63.42695188
11001N2,98.41238738,295.9408007,6.450323746,87.78793886,3.438190402,52.50578745
11002N2,34.08466758,258.3953079,5.990389635,93.54762631,4.067775597,67.48940935
11002N2_1.0_0.5,62.1487728,263.2913534,10.12783338,106.6895833,5.102026298,75.6209921
11002N2_1.0_1.0,76.29650855,272.6065387,15.58840496,115.4970605,7.277171614,81.80860684
11002N2_2.0_0.5,66.66775357,250.8776363,10.88259261,105.1352152,5.206969453,74.72998314
11002N2_2.0_1.0,103.7803398,284.9523513,26.76787457,131.7481317,10.96586683,94.69815856
11003N2,63.36772426,300.3270721,6.573017524,94.81064171,3.75814052,63.09120532
11003N2_1.0_0.5,81.9379974,295.773203,8.436701371,100.7883542,4.303394265,64.89087005
11003N2_1.0_1.0,120.2000422,318.9479058,13.06681139,117.4651891,5.621824367,74.34336568
11003N2_2.0_0.5,97.02170202,296.154626,9.749820796,103.161863,4.515021102,66.11072525
11003N2_2.0_1.0,115.8055662,289.6958244,15.60211399,108.813369,5.999682666,70.14305675
11010N2,64.01427925,274.3759714,6.762768331,93.09403669,3.89326042,61.65021712
11020N2,47.0406427,266.3247138,6.210549301,88.77274537,3.659089356,59.99484007
11020N2_1.0_0.5,116.2127729,256.9697028,13.2457598,106.3011251,5.334964082,67.91410174
11020N2_1.0_1.0,190.6234707,317.2928552,23.07178595,145.0709124,8.523102496,91.87006715
11020N2_2.0_0.5,154.8043902,296.8251208,17.8795887,128.7384774,7.375003244,83.35106936
11020N2_2.0_1.0,210.519304,257.1015665,47.08201045,144.6424836,15.39611295,97.61646393
11030N2,44.02234443,269.9077057,6.204550798,92.20364137,3.966296583,64.10939948
11030N2_1.0_0.5,83.10308,279.5804183,10.30294034,107.138538,5.066198059,71.54350266
11030N2_1.0_1.0,146.610846,305.6715537,22.84742058,138.6456625,9.152954544,93.18050768
11030N2_2.0_0.5,112.9405938,280.0555978,15.6275522,114.1546946,6.758897234,76.63598611
11030N2_2.0_1.0,176.4274469,312.4027003,32.76757993,151.9939339,12.14380564,101.734182
11031N2,65.07319747,337.9287228,8.571128018,126.0104964,5.385480115,88.66570571
11031N2_1.0_0.5,70.10590001,337.4819802,8.923013993,127.257849,5.421689102,87.93295666
11031N2_1.0_1.0,73.13754826,336.6947938,9.222889794,126.5775064,5.570586799,88.15674901
11031N2_2.0_0.5,66.5891702,330.6848449,8.692336489,123.0179301,5.377158487,85.79608153
11031N2_2.0_1.0,70.27822705,324.0299698,8.768023675,122.7698663,5.306919986,85.50794517
11040N2,33.84786194,272.1708555,6.476632424,102.4999877,4.407146433,74.0885592
11040N2_1.0_0.5,60.81902156,286.2315659,10.33720011,115.5933071,5.5533977,83.34224147
11040N2_1.0_1.0,88.62693021,301.8939597,13.51776302,128.67447,6.611272459,90.94745838
11040N2_2.0_0.5,76.04985613,292.5767981,10.04044009,119.1955848,5.491602347,84.13793077
11040N2_2.0_1.0,109.1438175,310.0239627,14.47814108,136.6951746,6.814331276,94.01569845
12000N2,63.33197597,282.4463139,6.873646289,95.20064037,4.043286812,63.92735017
12000N2_1.0_0.5,158.9435791,306.2055735,20.95088328,136.4348859,8.609670552,89.83359674
12000N2_1.0_1.0,183.0835337,304.2446938,43.6618615,148.1138615,21.84971762,102.6914484
12000N2_2.0_0.5,137.787084,270.2389577,17.85228904,119.5728215,7.291915089,78.35364461
12000N2_2.0_1.0,193.2100484,249.1993586,35.62812595,137.6787986,12.08974264,88.84787312
12001N2,67.10803698,249.0302515,5.921464225,80.29744535,3.344267483,52.02882065
12010N2,46.77987215,277.0724915,6.51018141,96.5850586,4.044028779,67.01687293
12010N2_1.0_0.5,80.58224484,289.5882296,16.28325096,115.708108,7.492477821,81.06352231
12010N2_1.0_1.0,113.7501408,303.8047098,25.86737921,134.0207201,11.43126377,94.68744258
12010N2_2.0_0.5,109.1344654,298.1381386,18.48519227,126.8072372,7.798696129,87.739433
12010N2_2.0_1.0,134.7570593,307.1039709,37.23175633,145.4541473,15.05734107,104.8992868
12011N2,47.34229835,279.7043451,6.572717223,97.02039225,4.249729953,67.67199983
12011N2_1.0_0.5,88.25461954,297.2338159,14.73420115,118.466127,6.785000772,82.3743607
12011N2_1.0_1.0,120.04867,313.2564208,26.40921009,137.380695,10.5233921,96.72566673
12011N2_2.0_0.5,107.6511213,298.3346056,17.85964459,125.5939294,7.42888695,87.00946625
12011N2_2.0_1.0,137.78163,304.3222013,39.34533756,144.5693367,15.3122871,105.2040201
12012N2,47.47542783,278.943801,6.468460409,96.94234961,4.162155336,66.81975807
12012N2_1.0_0.5,87.50480958,294.2678696,14.85604128,118.9132309,6.945636346,82.64455346
12012N2_1.0_1.0,121.1377421,311.9011871,26.43480416,137.3676117,10.68605076,97.25240528
12012N2_2.0_0.5,100.9415514,294.2434583,19.96820064,125.1325054,8.205288428,87.32903891
12012N2_2.0_1.0,135.428473,308.9879954,38.13874873,145.0295554,15.02198401,105.0595942
12020N2,45.61032039,260.7828136,6.170577488,90.94116757,3.875117084,62.77133299
12022N2,37.39680822,276.3952544,6.313624475,96.98045501,4.17968966,69.08035315
12022N2_1.0_0.5,70.5706049,291.8937292,11.09828404,113.0128232,5.433463417,78.48713847
12022N2_1.0_1.0,108.7522251,309.1827388,14.32253706,128.497984,6.492032732,88.2637471
12022N2_2.0_0.5,89.75440852,301.9440952,9.755101322,116.7704575,5.435102069,79.78392685
12022N2_2.0_1.0,127.0228898,316.2971521,17.04853739,137.058303,7.349559907,92.37215539
12023N2,35.80514973,269.6533547,6.304354107,94.34967632,4.10602431,68.1952938
12023N2_1.0_0.5,57.67147069,276.927205,8.281462644,105.9066594,4.758844717,73.90704109
12023N2_1.0_1.0,77.73376637,287.6442373,10.35435432,114.661041,5.3015063,78.68814758
12023N2_2.0_0.5,72.0406664,283.4572163,9.32226226,109.7402029,4.941621287,76.09173452
12023N2_2.0_1.0,87.43053577,281.0357759,13.00334131,117.1399842,6.108434053,81.6064117
12024N2,32.27754387,265.7451836,6.060523054,95.20306282,4.205688204,69.01564427
12024N2_1.0_0.5,72.21084418,288.7534468,10.23195606,113.8735909,5.594989269,79.40740444
12024N2_1.0_1.0,114.1721807,311.2481227,16.14719535,135.5047469,7.226724092,92.6600755
12024N2_2.0_0.5,89.71460963,294.9201048,11.72089403,121.1659373,5.864538384,83.59833163
12024N2_2.0_1.0,133.5801983,316.1968359,17.1746909,140.760714,7.53766825,96.34856634
12030N2,70.77407536,301.4577106,7.62147223,106.6134588,4.507185541,72.4426147
12040N2,44.93695626,270.1612225,6.263787922,92.95196469,3.990028105,63.44110452
12040N2_1.0_0.5,98.66132886,293.5212247,12.66175795,117.0499685,5.941359612,78.26720473
12040N2_1.0_1.0,143.6902297,313.3787983,24.75397555,139.0770862,10.551791,94.43912748
12040N2_2.0_0.5,133.4680251,305.2507772,14.32449567,127.3378413,6.387299484,83.7509758
12040N2_2.0_1.0,191.0619376,332.6077878,25.6733764,151.7598295,9.953217874,99.42231658
12050N2,79.17735216,242.6124404,7.167126979,88.21128564,3.872026026,56.8239894
12050N2_1.0_0.5,187.1212038,277.3840507,29.60351033,138.7167274,10.81268371,92.14442027
12050N2_2.0_0.5,151.6667831,190.8511421,30.8767196,104.931497,10.06270834,68.89838198
12060N2,46.46793117,265.0204432,6.158174728,89.47036159,3.764167616,61.53286799
12060N2_1.0_0.5,86.39276319,282.4920177,9.626756118,106.9349533,4.914884741,70.86516744
12060N2_1.0_1.0,116.9119255,294.8474912,15.25295779,122.697755,6.597831642,81.31640222
12060N2_2.0_0.5,102.5786377,287.2035811,11.0525733,112.4780294,5.47530226,74.23727384
12060N2_2.0_1.0,140.5569238,299.4387046,18.62727197,132.9042339,7.520633663,87.9267104
12061N2,45.86406989,265.0602304,6.077665209,89.88698488,3.724746495,61.22908694
12061N2_1.0_0.5,80.19818402,279.2048322,10.20628126,105.5751182,5.108625471,71.17281694
12061N2_1.0_1.0,115.57004,294.4345565,15.54501247,121.7961821,6.694284724,81.14595392
12061N2_2.0_0.5,102.7421602,286.401765,10.54654729,111.9879508,5.348876873,73.78133431
12061N2_2.0_1.0,140.0788761,301.3481833,17.90107274,131.4984762,7.416429453,87.70164989
12062N2,49.07608323,265.7645409,6.406631664,90.84248633,3.788082817,61.03605194
12062N2_1.0_0.5,89.21933294,283.4553799,9.78119519,107.4778327,5.036650105,71.79328208
12062N2_1.0_1.0,119.5176834,296.9122078,16.35761588,124.1751327,7.019749862,82.86929762
12062N2_2.0_0.5,105.0759094,287.2158806,11.82757464,113.7462356,5.762960988,76.15024566
12062N2_2.0_1.0,144.3929692,303.2773602,19.15571357,136.3179389,7.656365886,90.05724523
13000N2,79.6110666,173.5371373,6.735099303,65.03159763,3.234169662,40.94660763
13010N2,30.54263475,245.0269395,5.64389524,87.52418619,3.793188884,62.91824829
13010N2_1.0_0.5,61.25618353,262.5672997,9.553543165,101.5860429,4.907734991,71.12356388
13010N2_1.0_1.0,85.82021993,274.8180614,15.59779287,113.1504342,7.207482983,79.5014051
13010N2_2.0_0.5,74.77611978,274.5773398,9.642265785,107.092698,5.001377221,72.97503363
13010N2_2.0_1.0,111.6722611,298.8375479,14.28323917,123.5078247,6.43832742,82.3936268
13011N2,29.15539758,242.7650805,5.712125856,90.63789265,3.920782286,65.22182263
13012N2,30.38015686,251.5697144,5.996395167,93.55143807,4.156081857,67.90257339
13012N2_1.0_0.5,59.40900411,269.2003452,10.65011338,108.182942,5.39936343,77.05174454
13012N2_1.0_1.0,92.54429547,289.4458298,14.48714685,123.2939777,6.635151383,86.01063768
13012N2_2.0_0.5,86.77450739,294.2539766,11.37585554,119.7717363,5.835552095,82.20687589
13012N2_2.0_1.0,122.7118133,309.1681999,18.24798518,136.5016938,7.867342398,95.01551168
13020N2,51.46030505,338.5651438,7.999974241,122.1187028,5.203181557,86.31931855
13020N2_1.0_0.5,62.38222797,340.314278,8.427913119,125.6129049,5.326382599,87.76109527
13020N2_1.0_1.0,74.99784265,348.2831294,9.665514702,130.7271752,5.632723496,90.3746699
13020N2_2.0_0.5,72.38297775,346.2832922,9.095763643,128.6309199,5.627249632,89.621388
13020N2_2.0_1.0,78.48140979,347.697465,12.81971161,131.7827318,6.680147399,92.34053001
13030N2,0.000211935,0.000635804,0.002013381,0.03793633,0.002543218,0.046413722
13040N3,62.33529282,156.3090029,5.187236736,53.10831108,2.488964787,32.86915503
13040N3_1.0_0.5,106.3636529,139.8182549,30.94213765,78.68776763,11.38690321,56.48505545
13040N3_1.0_1.0,118.1119053,131.6332842,69.01336872,96.73678841,42.55566865,80.47952841
13040N3_2.0_0.5,101.8509477,119.8644514,47.50737401,83.51672032,23.26608208,64.97114238
13050N2,52.773218,279.6484556,6.537844326,97.40572403,4.161434409,67.1160908
13060N2,80.46232449,304.7358459,7.411245941,102.923819,4.324806577,66.7537491
13060N2_1.0_0.5,134.2916183,332.5677941,13.39412913,130.0968653,6.503941447,84.61739763
13060N2_1.0_1.0,150.543394,325.4785159,18.28577556,136.9875135,7.360552322,89.23113097
13060N2_2.0_0.5,166.3151344,328.7836555,23.83563316,144.7270591,8.939614426,95.25948875
13060N2_2.0_1.0,206.4772214,330.6913243,27.48281073,156.0538786,9.693187931,100.8403151
13070N2,48.60868439,269.134017,6.204439962,92.22968387,3.821050002,63.44717075
13071N2,45.25355204,265.7355876,5.96538843,89.2910503,3.784981697,62.53432951
13072N2,45.11801481,271.2292732,6.19377122,93.59212098,3.905319713,65.11809821
13072N2_1.0_0.5,39.74320738,263.744001,6.009712329,92.70678507,3.952913889,64.45076188
13072N2_1.0_1.0,55.512674,272.8541439,7.164186975,98.67262372,4.422151745,68.61963961
13072N2_2.0_0.5,39.97496574,263.6462504,6.040634503,92.40275797,3.837578741,64.76173857
13072N2_2.0_1.0,63.69420402,279.7570192,7.443609712,101.5531243,4.437209194,70.19607382
13073N2,46.54070991,261.544724,6.080186735,89.42944983,3.763772866,62.29286531
13074N2,49.91166421,256.5799776,5.673592984,85.21067528,3.597981342,58.19160223
13075N2,58.99880918,276.8869018,6.518993294,91.85189517,3.894577272,61.69107122
13076N2,57.40299419,271.5448429,6.173331164,88.586515,3.603787187,58.0179081
13077N2,68.37980505,269.7172737,6.574959178,90.26013088,3.92357154,59.77925
13078N2,88.40838384,281.6529292,7.404096896,96.54578394,4.1128296,62.35881494
13080N2,53.65523993,249.3594283,6.345514234,88.31896705,3.89088579,60.45571514
13090N2,52.72932997,301.3901595,7.223636812,106.555472,4.587970652,74.52377095
13100N2,44.1562497,284.8293825,6.64036913,98.35532049,4.34104413,68.31541201
13100N2_1.0_0.5,97.4181452,311.5612384,17.33026004,125.6621626,7.556911158,86.37695746
13100N2_1.0_1.0,157.9178004,348.3846206,26.04086294,155.2471652,10.26199418,105.4461678
13100N2_2.0_0.5,132.5326857,323.5265839,18.43019902,137.5548932,7.790518681,92.78611004
13100N2_2.0_1.0,186.0918596,340.7762591,35.93960539,165.0313178,13.35459295,113.0340731
13110N2,63.69353141,274.6225089,6.478928791,88.13934635,3.687467592,58.46490181
13110N2_1.0_0.5,100.1380002,282.6988182,12.45018525,108.7233001,5.525463226,71.53341289
13110N2_1.0_1.0,172.7282431,331.0739359,29.27517696,147.8664114,11.40506416,99.6715806
13110N2_2.0_0.5,137.003371,301.2947311,15.14122859,124.908254,6.520956958,80.92763864
13110N2_2.0_1.0,172.9058936,304.3613139,32.22761689,147.153716,11.90110508,99.35722232
13120N2,47.38081235,254.8098688,5.953548941,86.10015219,3.724745506,58.2841721
13120N2_1.0_0.5,172.3200844,292.9845851,42.82765157,146.1077556,18.49998015,101.4991884
13120N2_1.0_1.0,244.7935904,322.2097321,69.82078755,193.7688988,23.68057223,138.3115862
13120N2_2.0_0.5,236.4794715,307.445893,47.4431081,171.9236032,16.21951683,117.011083
13120N2_2.0_1.0,288.6833929,346.3443543,113.3322574,228.9002399,41.43410075,170.913281
13121N2,41.59338496,273.1692435,6.340968049,96.09433486,4.13002384,66.79078942
13121N2_1.0_0.5,134.3618786,316.1432282,18.07153103,137.7511067,7.875405588,92.77661282
13121N2_1.0_1.0,209.8632611,362.782257,42.23917154,184.3477827,15.75038385,127.1764642
13121N2_2.0_0.5,202.0985333,352.49098,41.62424749,175.3382503,17.8892047,121.0949788
13121N2_2.0_1.0,264.5184287,393.9439642,88.46074907,227.2164549,37.31037793,166.6096619
13122N2,30.62228527,258.6423817,6.026140902,94.55591963,4.122165782,67.37154853
13122N2_1.0_0.5,106.9302949,301.1614166,25.29716465,136.5280034,10.74601397,97.23215372
13122N2_1.0_1.0,172.4811489,346.4714778,40.27844849,173.2801927,16.61605997,122.0306475
13122N2_2.0_0.5,159.246845,328.9100702,26.07741406,156.1279856,10.33726367,107.2501375
13122N2_2.0_1.0,215.9244862,372.3141305,58.6225814,204.68284,22.02806255,146.3662586
13123N2,48.43512117,272.0534393,6.562082734,96.30866993,4.083394773,66.31479636
13123N2_1.0_0.5,115.4949097,294.2183755,21.88596734,128.4444697,8.063471125,88.12797737
13123N2_1.0_1.0,147.3592374,302.0932927,46.65090201,151.1489425,19.45089666,110.1676502
13123N2_2.0_0.5,129.2516619,294.390073,32.11694443,138.6726299,11.78025361,98.5187936
13123N2_2.0_1.0,172.7822023,307.0624362,62.15956939,161.1860045,25.59747941,119.1795699
13130N2,31.2167095,264.0323982,6.258925007,99.66423041,4.358600418,73.54314255
13130N2_1.0_0.5,46.21754027,267.4472162,8.226414415,107.0430758,4.930723056,77.78658001
13130N2_1.0_1.0,68.44024517,286.1136063,12.72347101,118.813534,6.630856303,85.82431395
13130N2_2.0_0.5,68.81071046,287.9974248,9.37489482,115.4580621,5.249552336,82.1644557
13130N2_2.0_1.0,92.86288297,296.7549679,13.33669613,126.1763076,6.380657848,89.29245112
13140N2,88.48123293,203.1723832,6.492069476,73.7512663,3.184724787,44.69166522
13141N2,55.79797314,272.291538,6.445519537,89.60472697,3.789736185,59.7888051
13142N2,80.72816747,272.0566526,7.673969719,93.44933064,4.096050217,60.79724397
13150N2,46.44052549,281.0768657,6.537775206,97.63285344,4.168883057,68.48437303
13150N2_1.0_0.5,128.3116811,326.8237604,15.7886945,132.8043445,7.021205023,88.26982461
13150N2_1.0_1.0,184.1712722,343.0683503,26.77840515,156.8903281,9.911566076,104.192857
13150N2_2.0_0.5,181.1810272,338.5681221,25.29018417,155.1486327,9.607074127,102.2938425
13150N2_2.0_1.0,225.9585885,339.9804442,38.21913531,174.5665285,13.32576227,115.5548917
13160N2,36.77561497,267.0289284,6.149381174,93.72154782,3.982178579,64.99759746
13160N2_1.0_0.5,95.45441085,296.6747016,16.10982233,119.7042042,7.597945583,82.8354879
13160N2_1.0_1.0,153.7342297,336.7637041,25.1261643,152.5674665,10.55890673,104.2447924
13160N2_2.0_0.5,136.7727102,325.2475122,18.84831931,138.125676,7.915808623,92.86046064
13160N2_2.0_1.0,193.2035891,351.7063637,28.81495389,164.7978014,11.51109734,110.3228491
13161N2,79.6255068,351.3892318,9.198137283,124.0823056,5.363674079,84.35336763
13161N2_1.0_0.5,79.94761516,344.9512299,8.906792907,124.4594384,5.325821963,83.39785746
13161N2_1.0_1.0,87.06658978,339.9126602,9.824816333,124.4416084,5.405837537,84.18990203
13161N2_2.0_0.5,83.56519596,334.9039045,9.53332581,121.300102,5.090890393,81.88063065
13161N2_2.0_1.0,77.50103852,317.6429742,8.62867485,115.587867,4.940212665,78.96243711
13170N2,39.03118041,256.4851751,6.110585277,91.95499924,3.884164976,64.97763341
13170N2_1.0_0.5,59.38894776,267.2699292,8.196259198,100.6139977,4.74487679,69.49557548
13170N2_1.0_1.0,74.13828145,271.9632604,12.43396368,109.1374379,5.916954407,75.57034658
13170N2_2.0_0.5,74.1992827,272.1131277,9.027265324,105.359795,4.889305002,72.86947207
13170N2_2.0_1.0,106.4437597,289.8942823,14.70105149,123.1320798,6.366723607,83.66443495
13180N3,169.4223463,244.3902423,13.61777232,111.0303539,5.406550922,67.53470198
13180N3_1.0_0.5,186.1516366,232.9525737,31.13263365,133.4768883,9.810245223,82.93676035
13180N3_1.0_1.0,169.312816,221.3577466,23.3718842,118.1615815,7.050910372,70.87948027
13180N3_2.0_1.0,152.1104229,182.6876397,34.62340301,108.7875345,12.03472321,65.61389134
13181N3,145.1644187,231.1687898,11.09975313,101.8279343,4.903221333,61.68226106
13181N3_1.0_0.5,152.8632299,220.5395719,32.69113241,113.1487247,14.30676294,75.78334633
13181N3_1.0_1.0,197.0586945,250.5452136,48.34657808,144.4608423,14.16723514,95.62907917
13181N3_2.0_0.5,162.961571,217.3353372,35.07723858,119.4430938,13.47882482,80.70883274
13182N3,119.4669284,186.8208404,8.047348313,81.61281641,3.648954775,48.46912005
13182N3_1.0_0.5,149.9696185,192.0569281,18.58528264,96.40963951,6.572298413,60.5819407
13182N3_1.0_1.0,157.6937631,182.0354809,68.07619522,127.4266869,29.89608401,95.5610299
13182N3_2.0_0.5,142.0869338,165.5154811,44.87740483,102.9891261,16.78037319,73.77738755
13190N2,31.13307529,156.4201996,3.617262794,52.04140124,2.198410406,35.07973721
13190N2_1.0_0.5,67.69316966,181.4400981,7.363962303,68.94284028,3.416399056,45.55689453
13190N2_1.0_1.0,101.3123209,168.2396068,15.6106077,79.92257503,5.350350838,52.07396828
13190N2_2.0_0.5,51.09234577,143.0719295,7.3969172,52.583312,2.848917223,34.63940792
13190N2_2.0_1.0,85.63879248,138.4063829,13.49641281,62.86441788,4.929634125,41.08586404
13191N2,30.84617804,223.7029986,5.063245066,78.69227873,3.33419256,55.50926697
13191N2_1.0_0.5,87.18685438,253.7592502,11.31167668,105.6215848,5.348874885,72.33835444
13191N2_1.0_1.0,117.7610743,276.6977561,17.66991775,122.3565196,7.196740684,82.87101997
13191N2_2.0_0.5,103.3232718,268.1616624,16.15824498,115.4119313,6.654987048,78.74642656
13191N2_2.0_1.0,154.7684938,294.1909947,29.7694456,145.3274793,11.16657329,100.1038414
14000N2,74.03370949,265.0840726,6.955755082,88.66258079,3.879540232,57.24223887
14010N2,61.40345283,279.4997792,6.72084103,95.14774365,4.045863372,64.24008821
14010N2_1.0_0.5,129.4009225,307.5234999,21.77719942,129.7096503,8.487980436,87.83115173
14010N2_1.0_1.0,196.0973504,335.5630902,49.43905794,169.2137211,19.30048123,118.9666398
14010N2_2.0_0.5,174.1766173,318.3501463,26.92593354,147.8264098,9.784336505,98.7802902
14010N2_2.0_1.0,214.0854292,325.1579828,44.14900041,168.8236561,15.19609042,116.5499962
14020N2,38.04438118,250.5377021,5.742732039,87.2342185,3.70745926,60.64894034
14020N2_1.0_0.5,103.8271628,278.8613181,14.28679921,114.4065028,6.404643332,77.99083718
14020N2_1.0_1.0,157.5159875,304.7424078,30.39728638,146.359788,11.99179538,101.1998107
14020N2_2.0_0.5,122.4138985,268.5786147,18.34471135,119.2980212,8.034552642,81.23702763
14020N2_2.0_1.0,168.24474,272.1659073,43.6881349,145.3780623,18.92037721,102.8802536
14030N2,33.42815257,255.0392186,6.202173557,97.32331948,4.165372459,70.8987384
14030N2_1.0_0.5,51.13335659,267.1941252,7.750334749,106.0967079,4.811148344,76.61529989
14030N2_1.0_1.0,70.27157483,275.2338412,11.33235825,115.1403755,6.009950259,82.17294432
14030N2_2.0_0.5,65.42876775,268.3938176,9.06668809,110.2768188,5.002614683,78.12788397
14030N2_2.0_1.0,79.70026788,270.2230781,10.79834528,115.5128443,5.579462686,81.2246071
14040N2,32.97261798,255.0907749,5.912045558,92.95772573,4.043185803,67.08880612
