Name,Uptake
ABEXEM_FSR,2.059699576
ACAJOF_FSR,1.261908356
ACODAA_FSR,4.294137033
AGAWOU_FSR,3.660661135
AHOMOB01_FSR,2.313439965
AHUTIH01_freeONLY,0.566904029
AKAYIV_FSR,2.088215771
AKEDIF_freeONLY,5.557814253
AKUKUO_freeONLY,2.199509218
ALAMUW_freeONLY,3.778990872
ALULAV_FSR,2.834357926
AMAFOK_freeONLY,2.12949781
AMILUE_FSR,1.261830855
ANAWIX_FSR,2.899433368
ANUGOG_freeONLY,1.907628266
APAZIC_FSR,3.719286591
ARICOT_FSR,1.758841353
ATULIM_freeONLY,1.381128805
AVELUJ_freeONLY,3.100409337
AVESOL_FSR,7.377764993
AVIPAX_freeONLY,1.129050291
BENXOJ_FSR,2.666451234
BEPLUF_FSR,0.735636963
BEPVOJ_FSR,1.683909317
BEVYUX_FSR,2.425924671
BIBXOB_freeONLY,1.099544287
BIFVUK_FSR,1.536401347
BIJYOK_FSR,1.435051574
BOLFUE_FSR,2.1627281
BOLPIC_FSR,1.728918459
BONWEH_FSR,1.282420747
BOTCEU_FSR,0.801636302
BUCVAY_freeONLY,1.733592659
BUKTAE_FSR,2.113347043
BUSGIG_FSR,0.239114976
BUSQEM_FSR,5.440003506
BUVYIB_FSR,4.686114689
BUYDAC_FSR,5.377929216
CACKEZ_FSR,1.557112724
CADZOY_FSR,2.198980011
CAGVOY_FSR,2.60320712
CAXVII_FSR,2.256697913
CAYSOK_FSR,1.096663903
CECJUS_FSR,2.103875983
CECVOX_FSR,4.28458484
CEGDUO_FSR,0.57104896
CEJZAU_freeONLY,3.852478996
CELZEA_FSR,1.232684369
CENPUI_freeONLY,2.216941112
CESYEF01_FSR,0.415192574
CEVGIW_FSR,5.212028516
CEYYEL_FSR,1.043749821
CEZZIR_FSR,0.504735866
CIQPID_FSR,2.173895236
COJMOF01_FSR,3.740478903
COKNOH_FSR,3.938810663
COKXIL_FSR,1.371933483
COLVEE_FSR,1.549460506
COMDOY_freeONLY,4.567030991
CUMDIY_freeONLY,1.186556839
CUMJEB_FSR,1.075251501
CUPXOC_FSR,1.630111029
CUVGIK_freeONLY,4.833603866
DABWUA_FSR,6.628865162
DAJHOM_manual,2.499337995
DAQLUF_FSR,1.033798064
DARSEV_SL,2.799897208
DATHAJ_FSR,0.368901161
DAWBOU_freeONLY,1.898830936
DAWLAQ_FSR,0.876853907
DEDLAC_FSR,0.909777696
DICKUX_FSR,2.554274699
DIDDIE_FSR,4.963873847
DIFHUY_FSR,0.96501833
DIMQOH_FSR,2.317753436
DONNAW01_SL,5.114412683
DOYBEA_FSR,4.570271099
DUKYIT_FSR,2.157227877
DUMXEQ01_FSR,2.095560874
DUTJUZ_FSR,3.683725614
EBATUY_freeONLY,3.579244895
EBEMII_FSR,1.033387467
EBEXEQ01_FSR,2.269400775
EBIVAO_FSR,2.227337477
ECAHUN_FSR,2.113063328
EDADIX_freeONLY,3.36616987
EDUVOO_freeONLY,1.188728099
EFIYEZ_FSR,0.830470211
EJIBOQ_FSR,1.337693379
EKUDIX01_FSR,4.219641762
ELIGEM_FSR,1.566546032
EMAMIQ_FSR,0.904892615
EMIVAY_FSR,3.529150415
EPEXUT_FSR,2.526856345
ESARUN_FSR,2.345271471
ESIFIX_FSR,2.544663955
ESUSOC01_FSR,1.647940545
ETICAN_FSR,2.219032351
EWALUK_FSR,1.973370888
EWESIJ_FSR,1.590847795
EXEQAA_freeONLY,6.213036965
EXOTUH_SL,4.482037431
EXUHEM_FSR,1.480466376
EXUXOL_FSR,2.589278683
EYIYES_FSR,1.860459936
EYOQAL_FSR,3.941211659
EZEQEH_FSR,3.388051651
FAHPOV_freeONLY,1.42878129
FANPAO_FSR,8.039424906
FARFOU_freeONLY,1.759998767
FATLUJ_FSR,1.248408308
FAVGAN_FSR,0.590324622
FAYPIG_freeONLY,1.960235196
FAZPED_FSR,1.978910835
FEDBEX_FSR,2.589993326
FIHLEP_FSR,5.169757665
FIPXEJ_FSR,2.291754894
