P,q
0.0001,0.9543194462
0.001,1.2764188338
0.01,1.8553150893
0.05,3.2629343961
0.1,4.2603852284
0.5,5.5659252534
1.0,5.8201002133
5.0,6.8154945492
10.0,7.1310791961
15.0,7.1926790216
