P,q
0.0001,1.0468024066
0.001,1.2250400577
0.01,1.6473066976
0.05,3.6548584395
0.1,4.6093198246
0.5,5.6341194521
1.0,5.9866080121
5.0,6.4589763933
10.0,6.7127855165
15.0,6.7867471523
